billing_account_id,project_id,project_name,service_description,sku_description,usage_start_time,usage_end_time,cost,currency,usage_amount,usage_unit,labels
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.004611,EUR,300900.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,3.00805788831E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.002777,EUR,181256.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,5622.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.010337,EUR,1.4864881811456E13,byte-seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,149640.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.03094,EUR,1.5899918441926377E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,1.62E-4,EUR,139.0,seconds,env:dev;goog-terraform-provisioned:true;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,4.15E-4,EUR,5.97000454144E11,byte-seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Cloud Run Network Internet Data Transfer Out Europe to Europe,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,18377.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,33529.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,2.56E-4,EUR,1248.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,11137.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,4339.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.13E-4,EUR,1830891.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,4923.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Belgium to Apac(Excluding Korea and Indonesia),2026-03-01 00:00:00,2026-03-01 01:00:00,2.7E-5,EUR,298332.0,bytes,container-vm:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,4.4E-5,EUR,229277.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.5E-5,EUR,64444.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003733,EUR,1.9184134E7,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,0.2,seconds,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Workflows,Internal Steps,2026-03-01 00:00:00,2026-03-01 01:00:00,0.010339,EUR,1237.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,3774.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.1E-5,EUR,80848.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.011974,EUR,3.72132070169195E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Cloud Run Network Internet Data Transfer Out Europe to Europe,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-6,EUR,74207.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance Memory (Request-based billing) in us-central1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.042625,EUR,2.1904454912433246E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,17288.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,11821.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,1.658511,EUR,178640.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,4.97E-4,EUR,2558410.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-5,EUR,4.363185570496E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,5350.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Memorystore for Redis,Redis Capacity Basic M1 Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001646,EUR,1.49250113536E11,byte-seconds,env:dev;goog-terraform-provisioned:true;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,BigQuery,Analysis (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,1.79E-4,EUR,3.145728E7,bytes,data_source_id:REDACTED;dts_config_id:REDACTED;dts_run_id:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - vCPU in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.075891,EUR,7200.0,seconds,env:dev;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.035509,EUR,9.51352435933184E14,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,8.3E-4,EUR,1.194000908288E12,byte-seconds,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.5E-5,EUR,142215.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.03079,EUR,3684.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Key Management Service (KMS),Active software symmetric key versions,2026-03-01 00:00:00,2026-03-01 01:00:00,1.4E-5,EUR,695.0,seconds,
000000-000000-000000,proj-anon,proj-anon,BigQuery,Active Logical Storage (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,1.96E-4,EUR,3.0435999481856E13,byte-seconds,goog-terraform-provisioned:true;resource-type:bigquery-dataset;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,1.61E-4,EUR,139.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,7.14E-4,EUR,2.2184490381908E13,byte-seconds,goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,1.11E-4,EUR,7.4625056768E12,byte-seconds,goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for MySQL: Zonal - IP address reservation in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.009695,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.1E-5,EUR,58994.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2650.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,0.00192,EUR,5.97000454144E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.2E-5,EUR,81613.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.006479,EUR,3.330747138048E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.016737,EUR,834.4,seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Cloud NGFW Standard Rules: Data Processing Fee,2026-03-01 00:00:00,2026-03-01 01:00:00,8.3E-5,EUR,5548089.0,bytes,env:bastion
000000-000000-000000,proj-anon,proj-anon,Cloud Build,Build time e2-standard-2,2026-03-01 00:00:00,2026-03-01 01:00:00,0.006769,EUR,81.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,1.6E-5,EUR,82825.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,9.19E-4,EUR,1.0,requests,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,3.67E-4,EUR,3936038.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Snapshot in European Union,2026-03-01 00:00:00,2026-03-01 01:00:00,7.6E-5,EUR,3.155179227933E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,4.8E-5,EUR,1.49250113536E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,3.6E-5,EUR,2.225980116176E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001404,EUR,4.3637766036005E13,byte-seconds,resource-type:artifact-registry;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.1E-5,EUR,27606.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.017512,EUR,1796.0,seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.7E-5,EUR,68335.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.4E-5,EUR,138709.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1451.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance CPU (Request-based billing) in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.028499,EUR,13640.084989,seconds,goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.4E-5,EUR,86199.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,19466.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,7.17E-4,EUR,3685581.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.00297,EUR,193800.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,7.5E-5,EUR,2.325062488911E12,byte-seconds,goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance CPU (Request-based billing) in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.007145,EUR,3420.061074,seconds,goog-drz-cloudfunctions-id:REDACTED;goog-drz-cloudfunctions-location:REDACTED;goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.98E-4,EUR,1536510.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,8.99E-4,EUR,2.7926723594555E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,9.6E-5,EUR,7.432440905728E12,byte-seconds,goog-composer-environment:REDACTED;goog-composer-environment-uuid:REDACTED;goog-composer-location:europe-west1;goog-composer-version:REDACTED;goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.010453,EUR,1072.0,seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,34101.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.030991,EUR,3708.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Cloud Load Balancer Forwarding Rule Minimum for Milan (europe-west8),2026-03-01 00:00:00,2026-03-01 01:00:00,0.023503,EUR,3461.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud DNS,ManagedZone,2026-03-01 00:00:00,2026-03-01 01:00:00,2.49E-4,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.060143,EUR,28784.71335,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Spot Preemptible VM,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002008,EUR,3461.0,seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Prometheus Samples Ingested,2026-03-01 00:00:00,2026-03-01 01:00:00,0.009101,EUR,181483.0,requests,goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,32438.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,1.00605177856E11,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,115820.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Networking,Regional Internal Application Load Balancer Proxy Instance Charge for Belgium (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.020894,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,22101.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,5.47E-4,EUR,7.0355347E7,bytes,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.007103,EUR,3400.005899,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.024966,EUR,6.6891968151552E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.006956,EUR,1.7873032E7,bytes,goog-resource-type:REDACTED
